ad_id,city_id,category_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num
62827682,26,101,primary,3/1/2022,3/31/2022,17778,1105953,3
61603984,1004,101,primary,3/10/2021,6/30/2022,7600,457216,3
61554951,26,101,secondary,2/25/2021,3/1/2021,12000,360000,1
61514887,26,101,secondary,2/16/2021,2/19/2021,14261,489000,2
61554684,26,101,secondary,2/25/2021,3/27/2021,11127,780000,3
61487097,26,101,primary,2/8/2021,3/10/2021,12857,1800000,6
61539490,26,101,secondary,2/22/2021,2/25/2021,9563,459000,3
61497887,26,101,secondary,2/11/2021,3/5/2021,12885,665000,2
61470765,26,101,secondary,2/4/2021,3/8/2021,8811,430000,3
61466520,26,101,secondary,2/3/2021,2/25/2021,8074,549000,2
61505761,26,101,secondary,2/12/2021,3/1/2021,11717,539000,3
61516520,26,101,primary,2/16/2021,3/18/2021,9506,385000,2
61488586,26,101,secondary,2/9/2021,2/17/2021,11000,462000,2
61658242,26,101,primary,3/23/2021,3/25/2021,8000,454160,3
61555607,26,101,secondary,2/25/2021,3/27/2021,10929,929000,3
61508800,26,101,primary,2/14/2021,3/16/2021,12034,928865,3
61624672,26,101,secondary,3/15/2021,3/17/2021,11400,570000,2
61460258,26,101,secondary,2/2/2021,3/4/2021,11916,1020000,3
61479462,26,101,secondary,2/6/2021,2/15/2021,10135,375000,2
61459355,26,101,secondary,2/1/2021,3/3/2021,9966,289000,1
61542178,1004,101,secondary,2/23/2021,3/25/2021,5729,275000,3
61506875,26,101,primary,2/13/2021,3/15/2021,13618,749000,3
61496129,26,101,primary,2/10/2021,2/26/2021,8558,445000,3
61514635,26,101,primary,2/16/2021,3/18/2021,7800,288054,2
61526886,26,101,secondary,2/18/2021,3/11/2021,10086,470000,3
61480896,26,101,primary,2/6/2021,3/2/2021,11500,546365,2
61561013,26,101,secondary,2/27/2021,3/29/2021,12567,330000,1
61483331,26,101,secondary,2/8/2021,3/10/2021,7256,349000,3
61495012,26,101,secondary,2/10/2021,3/12/2021,10374,582000,4
61509900,26,101,secondary,2/15/2021,3/25/2021,15156,463000,1
61616673,26,101,secondary,3/12/2021,3/15/2021,11000,330000,1
61465166,26,101,primary,2/3/2021,2/7/2021,9182,414000,2
61474227,26,101,primary,2/4/2021,3/6/2021,8800,317944,2
61549180,26,101,secondary,2/24/2021,3/26/2021,8349,499000,3
61522119,26,101,primary,2/17/2021,2/18/2021,10794,680000,3
61519721,26,101,primary,2/17/2021,3/20/2021,20553,900000,1
61468344,26,101,secondary,2/3/2021,2/25/2021,8644,510000,3
61591415,26,101,secondary,3/6/2021,3/7/2021,8059,456000,2
61537301,26,101,secondary,2/22/2021,2/25/2021,15467,2450000,4
61669557,26,101,secondary,3/26/2021,3/29/2021,8571,420000,3
61546085,26,101,secondary,2/23/2021,3/3/2021,11800,696200,3
61526812,26,101,secondary,2/18/2021,3/4/2021,13922,710000,3
61527963,1004,101,secondary,2/18/2021,3/20/2021,8030,530000,3
61607351,26,101,secondary,3/10/2021,3/16/2021,12510,319000,1
61494363,26,101,primary,2/10/2021,7/8/2021,14061,764800,3
61470681,26,101,primary,2/4/2021,2/17/2021,11418,774000,3
61591277,26,101,secondary,3/6/2021,3/7/2021,10196,459000,2
61494930,26,101,primary,2/10/2021,2/16/2021,7050,351724,3
61543559,1004,101,secondary,2/23/2021,3/25/2021,5695,431500,4
61527468,26,101,secondary,2/18/2021,2/24/2021,10000,390000,2
61606919,26,101,secondary,3/10/2021,3/30/2021,20000,1700000,3
61652354,26,101,secondary,3/22/2021,3/23/2021,8942,375555,2
61498916,1004,101,primary,2/11/2021,3/13/2021,6920,569000,4
61500978,26,101,primary,2/11/2021,3/11/2021,11750,764699,3
61530797,26,101,primary,2/19/2021,3/21/2021,9674,890000,4
61577200,26,101,secondary,3/3/2021,3/15/2021,12900,387000,1
61474215,26,101,primary,2/4/2021,3/6/2021,11321,591772,2
61483091,26,101,primary,2/8/2021,2/11/2021,12000,405240,2
61591323,26,101,secondary,3/6/2021,3/7/2021,6739,229000,2
61603763,26,101,secondary,3/10/2021,3/29/2021,12500,323750,1
61506601,26,101,secondary,2/13/2021,3/15/2021,9783,497000,2
62730148,26,101,secondary,2/3/2022,4/3/2022,16962,899000,2
62848036,26,101,primary,3/7/2022,7/5/2022,15436,600000,2
62876689,26,101,primary,3/14/2022,3/30/2022,12400,496000,2
61657428,26,101,primary,3/23/2021,7/4/2022,11134,457051,2
62824598,26,101,primary,2/28/2022,6/28/2022,19629,900000,2
62799521,26,101,secondary,2/21/2022,4/28/2022,9468,748000,3
62906361,26,101,secondary,3/22/2022,3/25/2022,10962,855000,4
62762853,26,101,primary,2/11/2022,6/11/2022,9700,610712,3
62908455,26,101,secondary,3/23/2022,6/21/2022,12371,540000,2
62883778,26,101,primary,3/16/2022,6/14/2022,12277,598400,2
62845136,26,101,primary,3/5/2022,4/4/2022,16995,743000,2
62759600,26,101,primary,2/11/2022,3/13/2022,10953,996000,4
62867678,1004,101,primary,3/11/2022,5/10/2022,6813,669000,4
62926048,26,101,secondary,3/28/2022,6/30/2022,12709,685000,3
62837206,1004,101,secondary,3/3/2022,4/4/2022,8513,647000,4
62857219,1004,101,primary,3/9/2022,7/7/2022,9800,583100,1
62904033,26,101,primary,3/22/2022,6/20/2022,17751,1400000,4
62874705,26,101,secondary,3/14/2022,3/22/2022,12959,349900,1
62877024,26,101,secondary,3/15/2022,3/18/2022,17219,619900,2
62746336,26,101,secondary,2/8/2022,3/14/2022,11006,875000,3
62857494,26,101,primary,3/9/2022,4/8/2022,10404,842712,4
62854972,1004,101,primary,3/8/2022,4/7/2022,7316,438960,4
62874314,1004,101,primary,3/14/2022,5/13/2022,7300,423619,3
62895139,26,101,primary,3/19/2022,4/18/2022,10299,767244,4
62752286,26,101,secondary,2/9/2022,3/9/2022,9155,512700,3
62753977,26,101,secondary,2/9/2022,7/5/2022,15746,855000,3
62789432,26,101,primary,2/18/2022,6/18/2022,21464,1900000,4
62902688,26,101,secondary,3/22/2022,6/20/2022,10566,970000,4
62726878,26,101,secondary,2/2/2022,3/1/2022,11996,643000,3
62847225,26,101,secondary,3/7/2022,3/15/2022,9381,500000,2
62903534,26,101,primary,3/22/2022,6/20/2022,15823,500000,2
62776193,26,101,primary,2/15/2022,6/15/2022,15475,500000,1
61531296,26,101,secondary,2/19/2021,2/15/2022,14316,1220000,4
62817589,26,101,secondary,2/25/2022,3/27/2022,11932,570000,3
62872161,26,101,secondary,3/13/2022,4/12/2022,16472,480000,1
62817903,26,101,secondary,2/25/2022,4/26/2022,14800,1095200,4
62887470,26,101,secondary,3/17/2022,6/2/2022,14978,1008000,3
62793656,1004,101,primary,2/20/2022,3/22/2022,8800,311168,2
62907526,26,101,secondary,3/23/2022,4/23/2022,9786,549000,2
62886321,26,101,secondary,3/17/2022,5/23/2022,15000,1050000,3
62843152,26,101,secondary,3/4/2022,7/2/2022,16700,797091,2
62749122,26,101,secondary,2/8/2022,6/8/2022,14618,899000,2
62777352,1004,101,secondary,2/16/2022,6/16/2022,6563,420000,4
62747119,26,101,secondary,2/8/2022,3/4/2022,14400,720000,3
62919672,26,101,secondary,3/26/2022,5/25/2022,16117,880000,2
62838322,26,101,secondary,3/3/2022,5/31/2022,14967,449000,2
62847582,26,101,primary,3/7/2022,7/7/2022,14311,644000,2
62799832,26,101,secondary,2/21/2022,2/22/2022,7600,380000,2
62892199,26,101,primary,3/18/2022,6/16/2022,13699,500000,2
62859986,26,101,secondary,3/9/2022,4/8/2022,11517,539000,2
62856803,1004,101,primary,3/9/2022,7/7/2022,8400,576408,3
62904090,26,101,primary,3/22/2022,6/20/2022,18248,1000000,2
62896188,26,101,secondary,3/19/2022,4/18/2022,16935,525000,2
62801213,1004,101,secondary,2/22/2022,3/24/2022,11459,850000,3
62818844,26,101,secondary,2/26/2022,3/14/2022,13744,547000,2
62912555,26,101,secondary,3/24/2022,4/26/2022,12727,420000,1
62827221,26,101,primary,3/1/2022,5/30/2022,8646,600000,3
62735307,26,101,secondary,2/4/2022,3/25/2022,12380,619000,3
61558161,26,101,secondary,2/26/2021,3/2/2022,15000,1860000,5
62755671,26,101,primary,2/10/2022,3/29/2022,12580,629000,2
62920095,26,101,secondary,3/26/2022,4/13/2022,15978,1160000,3
62822610,26,101,secondary,2/28/2022,4/3/2022,5166,749000,4
62858866,26,101,secondary,3/9/2022,5/19/2022,13229,635000,3
62756651,26,101,primary,2/10/2022,2/14/2022,15932,1099315,3
62818111,26,101,primary,2/25/2022,3/27/2022,10805,507816,2
62866521,26,101,secondary,3/11/2022,4/6/2022,10893,610000,3
62910097,26,101,secondary,3/23/2022,5/11/2022,16308,424000,2
62826411,26,101,primary,3/1/2022,6/29/2022,25337,1484000,3
62905723,26,101,primary,3/22/2022,6/20/2022,30315,800000,1
62802551,26,101,secondary,2/22/2022,3/24/2022,9792,519000,3
62806703,26,101,primary,2/23/2022,3/29/2022,13130,528500,2
62904546,26,101,primary,3/22/2022,6/20/2022,10318,500000,2
62918974,1004,101,secondary,3/25/2022,6/23/2022,6243,339000,3
62796674,26,101,secondary,2/21/2022,3/23/2022,11159,645000,3
62899843,26,101,primary,3/21/2022,4/20/2022,12587,742249,3
62820172,26,101,secondary,2/27/2022,3/29/2022,13442,699000,2
62865313,1004,101,secondary,3/11/2022,4/23/2022,8539,349000,3
62759615,26,101,secondary,2/11/2022,4/11/2022,15293,574999,2
62903585,26,101,secondary,3/22/2022,4/4/2022,9205,405000,2
62909715,26,101,secondary,3/23/2022,5/27/2022,15997,915000,2
62818715,26,101,secondary,2/26/2022,3/12/2022,12000,510000,2
62920359,26,101,primary,3/26/2022,4/25/2022,14900,781207,3
62905930,26,101,primary,3/22/2022,6/20/2022,11159,558180,2
62757019,26,101,primary,2/10/2022,3/29/2022,11050,282000,1
62731217,26,101,secondary,2/3/2022,2/28/2022,10983,659000,3
62852199,26,101,primary,3/8/2022,7/6/2022,12022,709553,3
62746321,1004,101,secondary,2/8/2022,4/9/2022,5472,197000,2
62753283,1004,101,secondary,2/9/2022,5/10/2022,6845,299000,2
62826952,26,101,secondary,3/1/2022,3/16/2022,11053,420000,2
62802910,26,101,secondary,2/22/2022,3/24/2022,11386,649000,3
62799672,26,101,secondary,2/21/2022,2/22/2022,8846,460000,2
62907551,26,101,secondary,3/23/2022,4/20/2022,12267,460000,2
62732370,26,101,secondary,2/3/2022,3/5/2022,12557,609000,3
62730614,1004,101,secondary,2/3/2022,3/5/2022,4384,499000,4
62827284,26,101,secondary,3/1/2022,4/25/2022,11303,720000,3
62758238,26,101,primary,2/10/2022,3/29/2022,13054,659898,3
62845449,26,101,secondary,3/5/2022,5/2/2022,15352,588000,2
62813418,26,101,secondary,2/24/2022,3/26/2022,16529,800000,2
62730354,26,101,secondary,2/3/2022,3/1/2022,9486,480000,2
62755622,26,101,secondary,2/10/2022,2/23/2022,9640,428000,2
62824030,1004,101,secondary,2/28/2022,3/30/2022,8308,216000,1
62734226,1004,101,secondary,2/4/2022,7/4/2022,6772,310000,2
62913110,26,101,primary,3/24/2022,6/22/2022,23438,600000,1
62737365,1004,101,secondary,2/5/2022,3/7/2022,7333,330000,2
62855192,1004,101,primary,3/8/2022,7/6/2022,8812,347002,2
62779538,26,101,primary,2/16/2022,6/16/2022,15426,800000,2
62813286,1004,101,secondary,2/24/2022,3/25/2022,6613,410000,3
62843918,26,101,secondary,3/4/2022,4/7/2022,10889,490000,2
62799988,26,101,secondary,2/21/2022,4/28/2022,11719,750000,2
62743930,26,101,secondary,2/7/2022,2/17/2022,10592,519000,2
62876428,26,101,primary,3/14/2022,6/12/2022,9650,592896,4
62794588,26,101,secondary,2/20/2022,3/23/2022,8125,520000,3
62814561,26,101,secondary,2/25/2022,3/10/2022,11038,585000,2
62771562,26,101,secondary,2/14/2022,2/25/2022,13275,989000,2
62868194,1004,101,primary,3/11/2022,5/10/2022,8450,495085,4
62848547,26,101,primary,3/7/2022,3/29/2022,12000,539999,2
62746014,26,101,secondary,2/8/2022,2/11/2022,11889,749000,3
62727737,26,101,secondary,2/2/2022,3/30/2022,10949,243396,1
62810797,26,101,secondary,2/24/2022,3/22/2022,12244,579000,2
62778714,26,101,primary,2/16/2022,3/18/2022,8641,695003,4
62899279,26,101,primary,3/21/2022,4/30/2022,15870,1095000,3
62792390,26,101,secondary,2/19/2022,3/16/2022,15354,760000,2
62733527,26,101,primary,2/4/2022,3/31/2022,7324,419900,3
62773290,26,101,secondary,2/15/2022,3/17/2022,12958,2449000,5
62914252,26,101,primary,3/24/2022,6/22/2022,13248,600000,2
62743994,26,101,secondary,2/7/2022,2/23/2022,17500,1680000,3
62837626,1004,101,primary,3/3/2022,4/27/2022,6550,357499,3
62808142,1004,101,secondary,2/23/2022,3/25/2022,6454,384000,3
61494947,26,101,primary,2/10/2021,3/12/2021,12326,927285,4
61607392,26,101,primary,3/10/2021,3/22/2021,10704,462000,2
61555461,26,101,secondary,2/25/2021,2/26/2021,11451,860000,3
61581599,26,101,secondary,3/4/2021,3/9/2021,9524,399999,2
61481810,26,101,secondary,2/7/2021,3/9/2021,14127,890000,3
61583975,26,101,primary,3/4/2021,3/21/2021,10734,598000,3
61555045,26,101,secondary,2/25/2021,3/27/2021,8397,529000,3
61528115,26,101,primary,2/18/2021,3/20/2021,8027,297000,2
61510401,26,101,primary,2/15/2021,3/17/2021,12018,1370000,4
61466518,26,101,secondary,2/3/2021,2/25/2021,13376,1050000,3
61459389,26,101,secondary,2/1/2021,3/4/2021,13333,560000,2
61484691,26,101,secondary,2/8/2021,2/15/2021,12500,462500,2
61506572,26,101,secondary,2/13/2021,3/15/2021,11560,289000,1
61494623,26,101,primary,2/10/2021,3/12/2021,8027,297000,2
61497813,26,101,secondary,2/11/2021,3/5/2021,13000,728000,3
61573179,26,101,primary,3/2/2021,3/8/2021,8880,399615,2
61538430,26,101,secondary,2/22/2021,3/2/2021,9196,469000,3
61562552,26,101,secondary,2/27/2021,3/1/2021,12697,500000,2
61542837,26,101,primary,2/23/2021,3/25/2021,6613,410000,4
61576957,26,101,primary,3/3/2021,3/4/2021,9400,284820,2
61507261,26,101,secondary,2/13/2021,3/15/2021,10097,520000,3
61460765,26,101,secondary,2/2/2021,3/17/2021,10987,629000,3
61577737,26,101,secondary,3/3/2021,3/25/2021,15678,840000,3
61505530,26,101,primary,2/12/2021,3/23/2021,13013,762400,3
61530838,26,101,primary,2/19/2021,7/19/2021,10900,2885121,6
61510397,26,101,primary,2/15/2021,3/17/2021,8027,297000,2
61464224,26,101,primary,2/2/2021,3/5/2021,16118,738185,2
61502120,26,101,primary,2/12/2021,3/14/2021,13571,380000,1
61628277,26,101,secondary,3/16/2021,3/29/2021,10854,890000,4
61565632,26,101,secondary,3/1/2021,3/3/2021,6803,449000,3
61461797,26,101,primary,2/2/2021,3/11/2021,11824,408292,1
61479512,1004,101,secondary,2/6/2021,3/8/2021,6374,290000,2
61670700,26,101,secondary,3/26/2021,3/29/2021,10496,1270000,4
61560664,26,101,primary,2/27/2021,3/29/2021,8600,954944,5
61502192,26,101,primary,2/12/2021,7/12/2021,13259,704600,2
61469385,1004,101,secondary,2/3/2021,3/28/2021,7262,460000,2
61561326,26,101,secondary,2/27/2021,3/29/2021,9368,430000,2
61561123,26,101,secondary,2/27/2021,3/28/2021,6513,990000,4
61481454,26,101,secondary,2/7/2021,3/9/2021,13415,550000,2
61530298,26,101,secondary,2/19/2021,3/1/2021,12500,625000,2
61587296,1004,101,secondary,3/5/2021,3/16/2021,6439,175000,1
61492921,26,101,secondary,2/10/2021,2/26/2021,8827,519000,3
61494340,26,101,primary,2/10/2021,7/8/2021,13932,692700,2
61479504,26,101,primary,2/6/2021,3/8/2021,15686,288000,1
61563946,26,101,secondary,2/28/2021,3/30/2021,11503,429400,1
61488580,26,101,secondary,2/9/2021,2/17/2021,12384,400000,1
61484710,26,101,primary,2/8/2021,3/10/2021,6754,385000,3
61488245,26,101,secondary,2/9/2021,3/1/2021,10298,519000,2
61502818,26,101,secondary,2/12/2021,3/16/2021,11325,470000,2
61596389,26,101,secondary,3/8/2021,3/13/2021,12568,465000,1
61623996,26,101,primary,3/15/2021,3/16/2021,12436,780232,3
61493949,1004,101,primary,2/10/2021,3/12/2021,6000,217620,2
61536891,26,101,secondary,2/21/2021,3/8/2021,8438,405000,3
62903661,26,101,secondary,3/22/2022,4/21/2022,12676,469000,2
62815284,26,101,secondary,2/25/2022,3/27/2022,14422,649000,2
62914327,26,101,primary,3/24/2022,6/22/2022,17550,500000,1
62744113,26,101,secondary,2/7/2022,5/12/2022,15185,410000,1
62935496,26,101,primary,3/30/2022,6/28/2022,10527,651620,3
62903810,26,101,primary,3/22/2022,4/21/2022,12953,500000,1
62906529,26,101,primary,3/22/2022,5/21/2022,12937,762888,3
62820812,26,101,secondary,2/27/2022,3/14/2022,13876,1099000,3
62829674,26,101,secondary,3/1/2022,3/31/2022,16082,825000,2
62876274,26,101,primary,3/14/2022,4/13/2022,8991,495773,3
62842716,1004,101,primary,3/4/2022,3/13/2022,8685,340000,2
62887496,26,101,secondary,3/17/2022,4/7/2022,8190,860000,5
62891247,26,101,primary,3/18/2022,4/17/2022,9516,609000,4
62884326,26,101,primary,3/16/2022,6/14/2022,9934,600000,3
62835248,26,101,secondary,3/3/2022,3/15/2022,16755,789000,2
62888338,26,101,secondary,3/17/2022,3/22/2022,10709,589000,3
62880396,26,101,secondary,3/15/2022,3/31/2022,12821,359000,1
62743403,26,101,secondary,2/7/2022,3/22/2022,14948,574000,2
62820208,26,101,secondary,2/27/2022,3/29/2022,11302,460000,1
62776430,26,101,secondary,2/15/2022,3/17/2022,13927,649000,2
62881314,26,101,secondary,3/16/2022,4/25/2022,11525,680000,2
62783640,26,101,secondary,2/17/2022,3/14/2022,12498,699900,3
62799635,26,101,secondary,2/21/2022,4/28/2022,9760,488000,2
62814424,26,101,secondary,2/24/2022,7/6/2022,10604,639000,3
62727662,26,101,secondary,2/2/2022,3/14/2022,12000,768000,2
62916861,1004,101,secondary,3/25/2022,3/29/2022,6833,228900,1
62899116,1004,101,primary,3/21/2022,5/20/2022,8142,333170,2
62834974,26,101,secondary,3/2/2022,4/1/2022,9821,550000,3
62935593,1004,101,primary,3/30/2022,6/28/2022,9500,988000,2
62756848,26,101,primary,2/10/2022,6/10/2022,14757,900000,3
62910998,26,101,secondary,3/23/2022,6/21/2022,16000,560000,2
62836262,26,101,primary,3/3/2022,7/1/2022,12685,600000,2
62735445,26,101,primary,2/4/2022,3/6/2022,8640,628807,4
62837797,26,101,secondary,3/3/2022,4/2/2022,17671,645000,2
62898560,1004,101,primary,3/21/2022,3/30/2022,8075,316212,2
62936429,26,101,secondary,3/30/2022,4/11/2022,11857,549000,2
62851612,1004,101,secondary,3/7/2022,7/4/2022,6368,270000,1
62727998,26,101,primary,2/2/2022,5/31/2022,14900,1828379,4
62903501,26,101,primary,3/22/2022,4/21/2022,12851,800000,3
62842799,26,101,secondary,3/4/2022,4/3/2022,16640,845000,2
62785521,26,101,secondary,2/17/2022,3/19/2022,15667,1100000,3
62806878,26,101,primary,2/23/2022,6/23/2022,20809,900000,2
62882998,26,101,primary,3/16/2022,6/14/2022,12040,541820,2
62825877,1004,101,secondary,2/28/2022,3/30/2022,6150,230000,2
62876106,26,101,primary,3/14/2022,4/13/2022,8765,902057,4
62887672,26,101,secondary,3/17/2022,6/15/2022,18750,600000,2
62914409,26,101,secondary,3/24/2022,4/24/2022,11964,670000,3
62736960,1004,101,primary,2/4/2022,2/28/2022,8990,334695,2
62889505,26,101,secondary,3/17/2022,6/15/2022,27144,975000,1
62741772,26,101,secondary,2/7/2022,7/7/2022,18232,2990000,3
62779591,26,101,primary,2/16/2022,6/16/2022,14970,900000,3
62918399,26,101,secondary,3/25/2022,5/17/2022,15138,1099000,3
62882093,26,101,primary,3/16/2022,4/15/2022,11301,995628,4
62776261,26,101,primary,2/15/2022,4/16/2022,15373,600000,2
62767173,26,101,primary,2/13/2022,3/8/2022,9190,504255,3
62735140,26,101,primary,2/4/2022,3/6/2022,8851,316788,1
62749452,26,101,primary,2/8/2022,6/1/2022,17256,1062423,3
62788902,26,101,primary,2/18/2022,3/20/2022,8673,678601,4
62885727,26,101,secondary,3/16/2022,5/31/2022,10592,519000,2
62735604,26,101,primary,2/4/2022,3/6/2022,8673,678601,4
62727361,1004,101,primary,2/2/2022,7/2/2022,8759,700000,4
62795043,1004,101,secondary,2/21/2022,3/23/2022,7348,308616,2
62736309,26,101,secondary,2/4/2022,2/8/2022,14500,669030,2
62799281,26,101,secondary,2/21/2022,4/28/2022,6728,499000,4
62922683,26,101,secondary,3/27/2022,5/10/2022,16429,575000,2
62844489,26,101,secondary,3/5/2022,5/13/2022,9375,1200000,3
62868198,26,101,secondary,3/11/2022,4/10/2022,8557,522000,3
62831689,26,101,secondary,3/2/2022,6/6/2022,11806,549000,3
62878618,26,101,secondary,3/15/2022,4/12/2022,10568,409000,2
62732525,26,101,primary,2/3/2022,2/28/2022,8890,402361,2
62821065,26,101,secondary,2/27/2022,3/29/2022,12948,470000,2
62798961,26,101,secondary,2/21/2022,4/28/2022,9187,599000,4
62799293,26,101,secondary,2/21/2022,4/28/2022,7545,449000,2
62835549,26,101,primary,3/3/2022,7/1/2022,11945,700000,3
62756765,26,101,primary,2/10/2022,4/11/2022,15446,500000,2
62747976,26,101,secondary,2/8/2022,2/21/2022,11308,735000,3
62829708,26,101,primary,3/1/2022,3/31/2022,17263,2762000,4
62830388,1004,101,primary,3/1/2022,3/13/2022,8162,350000,2
62736180,26,101,secondary,2/4/2022,7/4/2022,12996,937000,4
62929222,26,101,secondary,3/29/2022,6/1/2022,10800,540000,3
62853321,26,101,secondary,3/8/2022,5/11/2022,9943,527000,3
62766430,26,101,secondary,2/13/2022,3/15/2022,22011,1832000,3
62875369,26,101,primary,3/14/2022,4/4/2022,10450,665143,4
62865398,26,101,primary,3/11/2022,4/10/2022,9531,610000,4
62923676,26,101,primary,3/28/2022,4/27/2022,13732,500000,1
62825313,26,101,primary,2/28/2022,3/30/2022,18916,1314500,3
62904147,26,101,primary,3/22/2022,6/20/2022,19356,800000,2
62803030,26,101,secondary,2/22/2022,3/1/2022,9500,399000,2
62825487,26,101,secondary,2/28/2022,3/1/2022,19758,799000,2
62779780,26,101,primary,2/16/2022,3/29/2022,8844,459890,3
62776129,26,101,primary,2/15/2022,6/15/2022,15267,600000,2
62856757,1004,101,primary,3/9/2022,7/7/2022,12000,486600,2
62924963,26,101,primary,3/28/2022,4/27/2022,13447,950000,3
62906443,26,101,primary,3/22/2022,5/21/2022,13348,559818,2
62904183,26,101,primary,3/22/2022,5/21/2022,17825,1100000,3
62903789,26,101,primary,3/22/2022,6/20/2022,11374,900000,4
62837732,26,101,secondary,3/3/2022,4/14/2022,12889,580000,2
62728987,26,101,secondary,2/2/2022,3/4/2022,12597,970000,4
62755501,1004,101,secondary,2/10/2022,3/12/2022,8400,452000,3
62845566,26,101,secondary,3/6/2022,4/10/2022,14615,469000,2
